parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
10723474,91307,1,3,5,4,3,1971,348588,34.203801,-118.639237,"23394 Sandalwood St, West Hills, CA 91307, USA",581701
10723539,91307,1,2,3,4,2,1972,563862,34.20583,-118.643509,"23725 Sandalwood St, West Hills, CA 91307, USA",430396
10723540,91307,1,3,5,4,3,1972,483240,34.20565,-118.643634,"23725 Sandalwood St, West Hills, CA 91307, USA",580310
10723604,91307,1,2,3,4,2,1972,546587,34.203777,-118.642163,"23668 Gerrad Way, West Hills, CA 91307, USA",430284
10723646,91307,1,2,4,4,2,1972,397715,34.20144,-118.646773,"7220 Pomelo Dr, West Hills, CA 91307, USA",249946
10723653,91307,1,3,5,4,3,1973,187743,34.201304,-118.645471,"23760 Harwich Pl, West Hills, CA 91307, USA",641973
10723657,91307,1,3,5,4,3,1973,131706,34.201602,-118.644553,"7220 Darnoch Way, West Hills, CA 91307, USA",662053
10723668,91307,1,2,3,4,2,1974,417914,34.202334,-118.646294,"7254 Pomelo Dr, West Hills, CA 91307, USA",446739
10723793,91304,1,4,5,1,4,1995,793000,34.208919,-118.653573,"7530 Atherton Ln, West Hills, CA 91304, USA",802544
10723818,91304,1,3,4,4,3,1976,167204,34.211505,-118.640026,"23531 Spires St, West Hills, CA 91304, USA",517868
10723854,91304,1,3,5,4,3,1976,575639,34.210577,-118.639971,"7719 Maestro Ave, West Hills, CA 91304, USA",464028
10723887,91307,1,3,3,4,3,1977,271260,34.20613,-118.631572,"7501 Quimby Ave, West Hills, CA 91307, USA",640183
10723954,91304,1,2,3,4,2,1978,650051,34.210077,-118.641882,"7658 March Ave, West Hills, CA 91304, USA",381749
10723966,91304,1,2,4,4,2,1977,583856,34.210037,-118.645021,"23707 Posey Ln, West Hills, CA 91304, USA",498878
10724020,91304,1,1,3,4,1,1978,378270,34.208544,-118.643084,"7633 March Ave, West Hills, CA 91304, USA",312575
10724022,91304,1,3,4,4,3,1978,431329,34.208974,-118.643188,"7633 March Ave, Canoga Park, CA 91304, USA",692874
10724024,91304,1,2,4,4,2,1978,374943,34.209423,-118.643201,"7633 March Ave, Canoga Park, CA 91304, USA",497591
10724031,91304,1,4,4,4,4,1977,639211,34.209563,-118.644743,"23700 Posey Ln, West Hills, CA 91304, USA",859710
10724087,91304,1,3,4,4,3,1980,753868,34.210483,-118.633925,"23251 Keswick St, Canoga Park, CA 91304, USA",703538
10724088,91304,1,3,4,4,3,1980,551649,34.210471,-118.63362,"23237 Keswick St, West Hills, CA 91304, USA",703538
10724098,91304,1,2,3,4,2,1984,609239,34.20998,-118.631593,"23149 Kens Way, West Hills, CA 91304, USA",363976
10724103,91304,1,3,3,4,3,1984,352455,34.209636,-118.632197,"23160 Kens Way, Canoga Park, CA 91304, USA",591115
10724134,91304,1,5,5,1,5,1988,760163,34.209171,-118.651191,"7524 Sedgewick Ct, West Hills, CA 91304, USA",1331273
10724137,91304,1,5,5,1,5,1987,725675,34.209791,-118.65103,"7548 Sedgewick Ct, Canoga Park, CA 91304, USA",1334346
10724162,91304,1,3,4,1,3,1987,930288,34.209345,-118.651797,"7533 Sedgewick Ct, West Hills, CA 91304, USA",1004892
10724170,91304,1,3,4,1,3,1987,742883,34.207704,-118.651588,"24108 Clarington Dr, West Hills, CA 91304, USA",1004943
10724265,91307,1,4,4,1,4,1989,676000,34.205745,-118.631676,"7454 Woodlake Ave, West Hills, CA 91307, USA",759043
10724374,91304,1,5,5,10,5,1994,660367,34.207044,-118.647027,"7437 Liz Ct, West Hills, CA 91304, USA",1593701
10724384,91307,1,5,5,10,5,1996,1096478,34.206788,-118.648997,"7483 Rutherford Hill Dr, West Hills, CA 91307, USA",1598320
10724386,91307,1,5,5,10,5,1997,762357,34.206769,-118.649452,"7469 Rutherford Hill Dr, Canoga Park, CA 91307, USA",1872270
10724389,91307,1,5,5,10,5,1995,889000,34.205754,-118.648763,"7420 Cliffside Ct, West Hills, CA 91307, USA",1599559
10724425,91307,1,5,5,10,5,1998,1185000,34.204135,-118.650269,"24100 Lance Pl, West Hills, CA 91307, USA",1960499
10724427,91307,1,5,5,10,5,1992,1065000,34.204269,-118.650844,"24122 Hillhurst Dr, West Hills, CA 91307, USA",1707426
10724440,91307,1,5,5,10,5,1996,583521,34.205999,-118.649388,"7421 Cliffside Ct, Canoga Park, CA 91307, USA",1709673
10724452,91307,1,4,4,1,4,1997,496346,34.203113,-118.648754,"7252 Glenhaven Ct, West Hills, CA 91307, USA",936354
10724616,91307,,2,4,7,2,1959,62785,34.194863,-118.638923,"23423 Schoolcraft St, West Hills, CA 91307, USA",314108
10724626,91307,,2,3,7,2,1959,333620,34.19334,-118.638273,"23445 Vanowen St, West Hills, CA 91307, USA",496987
10724651,91307,,2,3,7,2,1959,502057,34.196359,-118.635704,"23325 Schoolcraft St, Canoga Park, CA 91307, USA",687626
10724672,91307,1,2,3,7,2,1959,470293,34.196022,-118.63488,"6945 Berquist Ave, Canoga Park, CA 91307, USA",496996
10724690,91307,,2,4,7,2,1959,597000,34.194279,-118.637707,"23387 Hartland St, Canoga Park, CA 91307, USA",488467
10724776,91307,,3,4,4,3,1959,238586,34.193679,-118.635681,"23331 Vanowen St, West Hills, CA 91307, USA",481142
10724784,91307,,2,3,7,2,1959,79031,34.193972,-118.634042,"23269 Vanowen St, West Hills, CA 91307, USA",496973
10724804,91307,,3,4,4,3,1961,237872,34.198865,-118.633766,"7138 Atheling Way, Canoga Park, CA 91307, USA",395681
10724828,91307,1,2,3,4,2,1964,557000,34.19816,-118.637315,"23429 Balmoral Ln, Canoga Park, CA 91307, USA",386528
10724871,91307,1,2,3,4,2,1961,615000,34.198408,-118.635375,"23316 Balmoral Ln, West Hills, CA 91307, USA",385861
10724883,91307,,2,4,4,2,1961,343522,34.198436,-118.634741,"23317 Balmoral Ln, West Hills, CA 91307, USA",299796
10724897,91307,,3,4,4,3,1961,87055,34.196604,-118.640429,"7021 Green Vista Cir, West Hills, CA 91307, USA",496307
10724899,91307,,2,3,4,2,1961,365785,34.196878,-118.639991,"7007 Green Vista Cir, West Hills, CA 91307, USA",386091
10724914,91307,1,2,4,4,2,1964,590000,34.196349,-118.642672,"6950 Larchwood Cir, West Hills, CA 91307, USA",294967
10724920,91307,1,2,4,4,2,1961,290678,34.197064,-118.638536,"7004 Hebrides Cir, West Hills, CA 91307, USA",501175
10724928,91307,,3,4,4,3,1961,95421,34.198853,-118.641227,"7123 Forest Hills Rd, West Hills, CA 91307, USA",423867
10724930,91307,,2,3,4,2,1961,450721,34.199238,-118.641234,"7131 Forest Hills Rd, West Hills, CA 91307, USA",392271
10724988,91307,1,2,3,4,2,1961,93991,34.200639,-118.64155,"7160 Forest Hills Rd, Canoga Park, CA 91307, USA",386201
10725041,91307,1,3,4,4,3,1961,516979,34.198201,-118.643441,"7040 Darnoch Way, West Hills, CA 91307, USA",624035
10725057,91307,,2,3,4,2,1962,445717,34.196452,-118.644285,"23801 Highlander Rd, West Hills, CA 91307, USA",384685
10725129,91307,,2,4,4,2,1962,492764,34.198029,-118.649887,"7037 Pomelo Dr, West Hills, CA 91307, USA",298325
10725164,91307,1,2,3,4,2,1962,525000,34.197028,-118.651935,"24206 St Edens Cir, West Hills, CA 91307, USA",384670
10725207,91307,,2,4,4,2,1963,310541,34.197873,-118.653893,"7010 Rivol Rd, West Hills, CA 91307, USA",303704
10725208,91307,,2,4,4,2,1963,258541,34.198051,-118.653927,"7010 Rivol Rd, West Hills, CA 91307, USA",297055
10725210,91307,,2,4,4,2,1962,573746,34.198087,-118.652618,"7014 Scarborough Peak Dr, West Hills, CA 91307, USA",298550
10725283,91307,1,2,4,4,2,1964,584000,34.199172,-118.652037,"7101 Salisbury Rd, West Hills, CA 91307, USA",418850
10725310,91307,1,2,4,4,2,1964,356977,34.198598,-118.651541,"7048 Salisbury Rd, West Hills, CA 91307, USA",450014
10725311,91307,1,3,3,4,3,1964,346467,34.198812,-118.651706,"7053 Salisbury Rd, West Hills, CA 91307, USA",482233
10725319,91307,,3,4,4,3,1964,100322,34.201266,-118.647742,"7208 Pomelo Dr, West Hills, CA 91307, USA",526930
10725347,91307,,3,4,4,3,1964,601760,34.201003,-118.645573,"23764 Harwich Pl, West Hills, CA 91307, USA",542850
10725372,91307,1,2,3,4,2,1964,555992,34.200791,-118.647094,"7048 Middlesbury Ridge Cir, West Hills, CA 91307, USA",588209
10725382,91307,,2,3,4,2,1964,129171,34.19825,-118.647755,"7040 Deveron Ridge Rd, West Hills, CA 91307, USA",386913
10725454,91307,1,3,4,4,3,1964,640000,34.199583,-118.644221,"7119 Darnoch Way, West Hills, CA 91307, USA",381927
10725590,91307,1,3,4,4,3,1986,625167,34.202109,-118.658733,"7127 Briarstone Ln, West Hills, CA 91307, USA",771253
10725592,91307,1,3,3,4,3,1985,616099,34.202514,-118.660517,"24654 Woodglade Ln, West Hills, CA 91307, USA",691562
10725782,91307,1,3,3,4,3,1987,322467,34.204727,-118.655929,"24501 Starlight Ln, West Hills, CA 91307, USA",581871
10726115,91367,1,4,4,4,4,1996,801000,34.180099,-118.665035,"5965 Nora Lynn Dr, Woodland Hills, CA 91367, USA",707423
10726151,91307,1,5,5,10,5,1989,1114698,34.185027,-118.661484,"24657 Gilmore St, Canoga Park, CA 91307, USA",2081491
10726165,91307,1,4,5,1,4,1997,1023000,34.185841,-118.663522,"24696 Wooded Vista, West Hills, CA 91307, USA",1167095
10726179,91307,1,3,4,4,3,1967,505106,34.186856,-118.659846,"24564 Gilmore St, West Hills, CA 91307, USA",616715
10726240,91307,1,3,4,4,3,1967,360716,34.184571,-118.658401,"6226 Pat Ave, Canoga Park, CA 91307, USA",602793
10726289,91367,1,2,4,4,2,1966,99913,34.1836,-118.66208,"24621 Calvert St, Woodland Hills, CA 91367, USA",437919
10726293,91367,1,3,4,4,3,1967,497222,34.183325,-118.657526,"6160 Jared Ct, Woodland Hills, CA 91367, USA",527988
10726368,91367,1,3,4,4,3,1966,662986,34.178415,-118.65714,"24460 Clipstone St, Woodland Hills, CA 91367, USA",591849
10726395,91367,1,2,3,4,2,1975,217654,34.178854,-118.655696,"24345 Clipstone St, Woodland Hills, CA 91367, USA",424996
10726445,91367,1,4,5,4,4,1966,569796,34.181628,-118.657708,"6110 Pat Ave, Woodland Hills, CA 91367, USA",733610
10726505,91367,1,4,5,4,4,1967,756860,34.178872,-118.659146,"5952 Ellenview Ave, Woodland Hills, CA 91367, USA",822881
10726509,91367,1,3,4,4,3,1967,378749,34.17974,-118.659069,"5982 Ellenview Ave, Woodland Hills, CA 91367, USA",590629
10726515,91367,1,3,5,4,3,1966,494360,34.178861,-118.660221,"5945 Ellenview Ave, Woodland Hills, CA 91367, USA",569043
10726564,91367,1,3,3,4,3,1966,684173,34.181591,-118.660388,"6100 Maury Ave, Woodland Hills, CA 91367, USA",938474
10726627,91367,1,2,4,4,2,1964,101949,34.176997,-118.656937,"5868 Fairhaven Ave, Woodland Hills, CA 91367, USA",371570
10726628,91367,1,2,3,4,2,1964,391314,34.177409,-118.656201,"5901 Valerie Ave, Woodland Hills, CA 91367, USA",429117
10726671,91307,1,3,4,4,3,1969,404506,34.187598,-118.655283,"6460 Gilmore St, West Hills, CA 91307, USA",614153
10726672,91307,1,3,4,4,3,1969,775000,34.185791,-118.656857,"6426 Ellenview Ave, West Hills, CA 91307, USA",614221
10726710,91307,1,3,4,4,3,1976,311109,34.185017,-118.655421,"24335 Victory Blvd, West Hills, CA 91307, USA",615464
10726715,91367,1,3,5,4,3,1979,589263,34.177007,-118.664486,"24748 Eilat St, Woodland Hills, CA 91367, USA",656314
10726721,91367,1,4,4,1,4,1979,780086,34.177863,-118.664039,"5914 Woodland View Dr, Woodland Hills, CA 91367, USA",1246239
10726729,91367,1,4,5,1,4,1979,595707,34.178674,-118.66289,"5942 Rod Ave, Woodland Hills, CA 91367, USA",794798
10726735,91367,1,4,5,1,4,1998,1152686,34.176932,-118.665605,"24800 Eilat St, Woodland Hills, CA 91367, USA",1092373
10726756,91367,1,5,5,1,5,1988,922254,34.178507,-118.664536,"5939 Woodland View Dr, Woodland Hills, CA 91367, USA",1644814
10726773,91367,1,5,4,1,5,1996,964331,34.17819,-118.665766,"5916 Vista De La Luz, Woodland Hills, CA 91367, USA",1078139
10726793,91367,1,4,5,1,4,1998,781200,34.177468,-118.665909,"24825 Eilat St, Woodland Hills, CA 91367, USA",1060578
10726832,91367,1,4,5,1,4,1984,958039,34.178867,-118.663892,"5952 Woodland View Dr, Woodland Hills, CA 91367, USA",1052631
10726837,91367,1,4,4,1,4,1986,750645,34.183436,-118.663432,"24701 Calvert St, Woodland Hills, CA 91367, USA",1023935
10726877,91367,1,4,4,1,4,1987,773756,34.182028,-118.666043,"6167 Woodland View Dr, Woodland Hills, CA 91367, USA",1044364
10726941,91307,1,3,4,4,3,1994,696695,34.184416,-118.661168,"6211 Ellenview Ave, Canoga Park, CA 91307, USA",886391
10726942,91307,,2,3,7,2,1960,492000,34.187844,-118.653588,"24230 Hamlin St, West Hills, CA 91307, USA",496249
10726944,91307,,2,3,7,2,1960,357190,34.187509,-118.65363,"6457 Neddy Ave, West Hills, CA 91307, USA",381102
10726964,91307,,2,3,7,2,1960,208223,34.186528,-118.653753,"6427 Neddy Ave, West Hills, CA 91307, USA",351372
10726966,91307,,2,3,7,2,1960,300515,34.186199,-118.653792,"6415 Neddy Ave, West Hills, CA 91307, USA",469193
10727036,91307,,2,3,7,2,1960,568000,34.186368,-118.650765,"24115 Gilmore St, West Hills, CA 91307, USA",452019
10727043,91307,1,2,3,4,2,1960,299008,34.186653,-118.649343,"24027 Gilmore St, West Hills, CA 91307, USA",295211
10727067,91307,,2,3,7,2,1960,429609,34.187596,-118.651084,"24112 Hamlin St, West Hills, CA 91307, USA",537280
10727091,91307,,2,3,7,2,1960,437584,34.188121,-118.646361,"23831 Mobile St, West Hills, CA 91307, USA",348869
10727097,91307,,2,3,7,2,1960,455375,34.188574,-118.645861,"23819 Mobile St, West Hills, CA 91307, USA",409027
10727141,91307,,2,3,7,2,1961,68289,34.187575,-118.644809,"6434 Kenwater Ave, West Hills, CA 91307, USA",498486
10727148,91307,,2,3,7,2,1960,481053,34.18787,-118.645098,"6431 Kenwater Ave, Canoga Park, CA 91307, USA",525776
10727173,91307,,2,3,7,2,1960,480000,34.189686,-118.643237,"6551 Platt Ave, Canoga Park, CA 91307, USA",345299
10727186,91367,1,2,4,7,2,1960,263906,34.186913,-118.64328,"6401 Platt Ave, Woodland Hills, CA 91367, USA",412359
10727201,91307,1,2,4,4,2,1964,387272,34.188463,-118.642722,"6460 Platt Ave, West Hills, CA 91307, USA",289218
10727204,91307,1,4,4,4,4,1964,573239,34.18898,-118.642638,"6527 N Platt Ave, West Hills, CA 91307, USA",661759
10727236,91307,,2,3,7,2,1960,67877,34.186576,-118.647187,"23925 Victory Blvd, Canoga Park, CA 91307, USA",353513
10727258,91307,,2,4,7,2,1960,223588,34.18625,-118.648802,"24015 Victory Blvd, West Hills, CA 91307, USA",350051
10727293,91307,,2,3,7,2,1960,257470,34.185159,-118.652308,"24201 Victory Blvd, West Hills, CA 91307, USA",345267
10727304,91307,1,2,3,7,2,1960,539000,34.185716,-118.651439,"24139 Victory Blvd, West Hills, CA 91307, USA",556004
10727369,91367,,2,3,7,2,1960,60330,34.185402,-118.648132,"24000 Victory Blvd, Woodland Hills, CA 91367, USA",275418
10727430,91367,1,2,3,7,2,1960,63389,34.185073,-118.645391,"23842 Friar St, Woodland Hills, CA 91367, USA",275438
10727434,91367,,2,4,7,2,1960,306913,34.185227,-118.644616,"23818 Friar St, Woodland Hills, CA 91367, USA",276621
10727451,91367,,2,3,7,2,1960,548000,34.184479,-118.645207,"23813 Sylvan St, Woodland Hills, CA 91367, USA",568398
10727481,91367,,2,4,7,2,1960,64414,34.184321,-118.649064,"24030 Friar St, Woodland Hills, CA 91367, USA",274120
10727491,91367,,2,4,7,2,1960,426400,34.184717,-118.647133,"23918 Friar St, Woodland Hills, CA 91367, USA",377262
10727513,91367,1,2,3,7,2,1960,319581,34.183483,-118.653146,"24244 Friar St, Woodland Hills, CA 91367, USA",280098
10727528,91367,,2,4,7,2,1960,429519,34.182675,-118.652206,"24057 Sylvan St, Woodland Hills, CA 91367, USA",336099
10727655,91367,,2,3,7,2,1960,68089,34.182569,-118.643536,"6155 Platt Ave, Woodland Hills, CA 91367, USA",431924
10727684,91367,,2,3,7,2,1960,69520,34.18283,-118.642536,"6166 Platt Ave, Woodland Hills, CA 91367, USA",456212
10727755,91307,,2,3,7,2,1960,575000,34.193316,-118.646415,"23848 Vanowen St, West Hills, CA 91307, USA",495683
10727766,91307,,2,4,7,2,1959,315889,34.193023,-118.64726,"23915 Welby Way, West Hills, CA 91307, USA",410773
10727791,91307,,2,3,7,2,1960,65639,34.193909,-118.65058,"24106 Vanowen St, Canoga Park, CA 91307, USA",495673
10727801,91307,,3,4,7,3,1961,313432,34.193729,-118.651738,"24139 Welby Way, West Hills, CA 91307, USA",665436
10727805,91307,,2,3,7,2,1961,67684,34.193871,-118.652566,"24221 Welby Way, West Hills, CA 91307, USA",494907
10727832,91307,,2,3,7,2,1960,398876,34.194614,-118.654902,"24336 Vanowen St, Canoga Park, CA 91307, USA",626751
10727840,91307,1,2,3,7,2,1960,538548,34.193005,-118.655227,"6707 Neddy Ave, Canoga Park, CA 91307, USA",495704
10727864,91307,,2,3,7,2,1960,262157,34.19236,-118.655689,"6658 Franrivers Ave, West Hills, CA 91307, USA",496267
10727865,91307,1,2,4,7,2,1960,150393,34.192546,-118.655685,"6662 Franrivers Ave, Canoga Park, CA 91307, USA",640683
10727887,91307,,2,4,7,2,1960,76879,34.19151,-118.65391,"24215 Kittridge St, Canoga Park, CA 91307, USA",409518
10727910,91307,,2,3,7,2,1960,231946,34.192983,-118.653202,"24225 Archwood St, Canoga Park, CA 91307, USA",495716
10727939,91307,,2,3,7,2,1960,64817,34.192837,-118.651475,"24131 Archwood St, West Hills, CA 91307, USA",407597
10727947,91307,,2,3,7,2,1960,515000,34.192576,-118.649885,"24033 Archwood St, West Hills, CA 91307, USA",496238
10727990,91307,,2,3,7,2,1959,492120,34.19221,-118.647631,"23927 Archwood St, West Hills, CA 91307, USA",497578
10728052,91307,,2,3,7,2,1959,504889,34.191264,-118.642057,"6652 Platt Ave, West Hills, CA 91307, USA",497582
10728095,91307,1,2,3,7,2,1959,100003,34.191318,-118.647074,"23901 Kittridge St, West Hills, CA 91307, USA",557147
10728123,91307,,2,3,7,2,1960,269547,34.192089,-118.65,"24030 Archwood St, West Hills, CA 91307, USA",495697
10728155,91307,,2,3,7,2,1959,88234,34.190821,-118.649715,"24021 Lemay St, West Hills, CA 91307, USA",594224
10728200,91307,,2,3,7,2,1960,68906,34.188069,-118.651547,"24115 Hamlin St, Canoga Park, CA 91307, USA",496255
10728250,91307,,2,3,7,2,1960,68497,34.190002,-118.653434,"6568 Neddy Ave, West Hills, CA 91307, USA",496230
10728276,91307,1,2,3,7,2,1960,481642,34.189094,-118.654103,"6536 Franrivers Ave, Canoga Park, CA 91307, USA",495703
10728336,91307,1,2,3,7,2,1960,535000,34.188801,-118.649422,"6509 Lockhurst Dr, West Hills, CA 91307, USA",465981
10728373,91307,1,2,4,7,2,1960,70712,34.188906,-118.64681,"23907 Hamlin St, West Hills, CA 91307, USA",350057
10728389,91307,,2,3,7,2,1960,182244,34.189314,-118.646548,"23831 Hamlin St, West Hills, CA 91307, USA",348856
10728399,91307,,2,3,7,2,1961,59314,34.190424,-118.642492,"6617 N Platt Ave, West Hills, CA 91307, USA",347572
10728413,91307,,2,3,7,2,1961,64963,34.190125,-118.643564,"23721 Haynes St, Canoga Park, CA 91307, USA",347589
10728443,91307,1,2,3,7,2,1960,449802,34.195494,-118.6545,"24324 Hartland St, Canoga Park, CA 91307, USA",381078
10728455,91307,,2,3,7,2,1960,224700,34.196005,-118.654512,"24335 Hartland St, West Hills, CA 91307, USA",607434
10728500,91307,1,3,3,4,3,1960,332537,34.195027,-118.651671,"24200 Hartland St, West Hills, CA 91307, USA",772312
10728597,91307,,2,4,7,2,1960,468233,34.194058,-118.64441,"23756 Hartland St, Canoga Park, CA 91307, USA",409497
10728657,91367,1,2,3,4,2,1963,535736,34.178908,-118.635368,"23320 Aetna St, Woodland Hills, CA 91367, USA",333684
10728661,91367,1,4,4,4,4,1963,152095,34.178919,-118.634159,"23270 Aetna St, Woodland Hills, CA 91367, USA",811746
10728675,91367,1,4,6,4,4,1955,653364,34.1784,-118.634789,"23277 W Oxnard St, Woodland Hills, CA 91367, USA",1089286
10728687,91367,1,2,4,4,2,1965,93178,34.178817,-118.637339,"23416 Aetna St, Woodland Hills, CA 91367, USA",320844
10728727,91367,1,2,4,4,2,1965,536857,34.179775,-118.637164,"6010 Sadring Ave, Woodland Hills, CA 91367, USA",382803
10728764,91367,1,2,3,4,2,1957,593000,34.180345,-118.640581,"6038 Manton Ave, Woodland Hills, CA 91367, USA",330195
10728797,91367,,2,4,4,2,1959,584706,34.179858,-118.641089,"6023 Manton Ave, Woodland Hills, CA 91367, USA",268364
10728870,91367,,2,4,7,2,1959,507500,34.185324,-118.637786,"6314 Glide Ave, Woodland Hills, CA 91367, USA",277908
10728892,91367,1,3,4,7,3,1959,438941,34.184976,-118.637628,"6308 Glide Ave, Woodland Hills, CA 91367, USA",460157
10728959,91367,1,2,4,7,2,1961,180976,34.18233,-118.638686,"6141 Glide Ave, Woodland Hills, CA 91367, USA",334841
10729040,91367,,2,3,4,2,1956,95634,34.18114,-118.633941,"23271 Calvert St, Woodland Hills, CA 91367, USA",342499
10729103,91367,1,3,3,4,3,1959,593000,34.183498,-118.635735,"6276 Jackie Ave, Woodland Hills, CA 91367, USA",391610
10729123,91367,,2,3,7,2,1959,268542,34.183996,-118.636834,"6280 Callicott Ave, Woodland Hills, CA 91367, USA",276724
10729159,91367,,2,3,7,2,1959,491630,34.186132,-118.635445,"23330 Victory Blvd, Woodland Hills, CA 91367, USA",390952
10729240,91367,1,3,4,4,3,1951,694128,34.185225,-118.63083,"23124 Friar St, Woodland Hills, CA 91367, USA",616126
10729361,91307,1,3,3,4,3,1957,550000,34.190351,-118.632908,"6617 Bobbyboyar Ave, West Hills, CA 91307, USA",437749
10729397,91307,,2,4,7,2,1957,509000,34.19105,-118.631927,"6643 Woodlake Ave, West Hills, CA 91307, USA",336000
10729404,91307,1,3,4,7,3,1957,568537,34.192265,-118.631925,"6711 Woodlake Ave, Canoga Park, CA 91307, USA",482215
